Date,Hour,District,Latitude,Longitude,Vehicle_Type,Cause,Severity,Month,Province
2025-06-19,17,Syangja,28.03745711694098,83.81933987000909,Motorcycle,Reckless Driving,Serious,6,Gandaki
2025-06-30,23,Kapilvastu,27.67507874087329,83.00156612939473,Truck,Speeding,Fatal,6,Lumbini
2025-12-26,16,Sindhuli,27.322174508730733,85.95613431845601,Motorcycle,Reckless Driving,Serious,12,Bagmati
2025-08-21,18,Achham,29.12751298247919,81.23591385559234,Motorcycle,Monsoon Weather,Serious,8,Sudurpashchim
2025-05-19,17,Gorkha,27.980892150620498,84.6431006634341,Motorcycle,Reckless Driving,Serious,5,Gandaki
2025-06-06,21,Parsa,27.18310576241584,84.77642230210645,Motorcycle,Speeding,Fatal,6,Madhesh
2025-05-09,23,Morang,26.657455082159558,87.28412451087495,Motorcycle,Monsoon Weather,Serious,5,Koshi
2025-04-29,16,Banke,28.129337028668505,81.71356745416533,Motorcycle,Monsoon Weather,Serious,4,Lumbini
2025-03-03,16,Kathmandu,27.623372905668564,85.37738393262441,Motorcycle,Reckless Driving,Serious,3,Bagmati
2025-04-09,21,Sarlahi,27.067108736089345,85.52656771561016,Motorcycle,Speeding,Fatal,4,Madhesh
2025-06-11,20,Makwanpur,27.48512026480764,85.04073659939324,Motorcycle,Reckless Driving,Serious,6,Bagmati
2025-03-03,23,Salyan,28.424837197532213,82.12445078468771,Motorcycle,Speeding,Fatal,3,Karnali
2025-10-02,19,Mustang,28.871609477861323,83.78790942221721,Car,Reckless Driving,Minor,10,Gandaki
2025-12-20,16,Rautahat,26.9432908413844,85.35298223430966,Motorcycle,Speeding,Serious,12,Madhesh
2025-04-05,19,Baglung,28.24579166325786,83.58402392862493,Motorcycle,Reckless Driving,Fatal,4,Gandaki
2025-04-09,21,Rupandehi,27.563048738032343,83.4494598102501,Motorcycle,Speeding,Fatal,4,Lumbini
2025-04-21,20,Kaski,28.207080625496136,84.05303969996434,Motorcycle,Reckless Driving,Fatal,4,Gandaki
2025-09-05,19,Lalitpur,27.711876221303196,85.26711467342214,Motorcycle,Monsoon Weather,Serious,9,Bagmati
2025-05-22,21,Kathmandu,27.695714404786894,85.39540739638856,Motorcycle,Speeding,Fatal,5,Bagmati
2025-10-29,21,Dhading,27.879578607716574,84.8794516973626,Motorcycle,Speeding,Serious,10,Bagmati
2025-09-26,22,Bhojpur,27.121204837086268,86.98829169825906,Bicycle,Speeding,Fatal,9,Koshi
2025-11-02,19,Bardiya,28.438448766520956,81.44320487499225,Bus,Poor Road,Serious,11,Lumbini
2025-05-25,17,Sunsari,26.67504207416048,87.19374691374486,Motorcycle,Overtaking,Minor,5,Koshi
2025-02-21,18,Dhanusha,26.708936399045374,85.87641865252617,Truck,Reckless Driving,Serious,2,Madhesh
2025-04-10,21,Syangja,28.077669981499145,83.77447211128697,Motorcycle,Speeding,Fatal,4,Gandaki
2025-06-01,15,Bhojpur,27.13991544678919,87.1149528335599,Motorcycle,Drink Driving,Fatal,6,Koshi
2025-04-27,19,Dhanusha,26.7636159837672,85.90437938781587,Motorcycle,Speeding,Serious,4,Madhesh
2025-07-04,16,Jhapa,26.6122553988346,87.97893773680876,Motorcycle,Overtaking,Serious,7,Koshi
2025-04-02,18,Kaski,28.13386856978413,84.03796026052841,Motorcycle,Reckless Driving,Minor,4,Gandaki
2025-06-04,21,Dang,27.982482511629502,82.30385159144107,Truck,Speeding,Fatal,6,Lumbini
2025-01-08,18,Kailali,28.766370556122396,80.67574067132401,Motorcycle,Reckless Driving,Serious,1,Sudurpashchim
2025-12-29,18,Sarlahi,26.961946225665407,85.50405612335358,Motorcycle,Speeding,Fatal,12,Madhesh
2025-10-01,13,Jhapa,26.48288264937464,87.90988765642595,Motorcycle,Drink Driving,Fatal,10,Koshi
2025-03-06,20,Rupandehi,27.422176703272108,83.4359037276176,Motorcycle,Speeding,Fatal,3,Lumbini
2025-05-21,19,Kathmandu,27.63174144266432,85.3048361252687,Motorcycle,Drink Driving,Fatal,5,Bagmati
2025-01-24,23,Rupandehi,27.426389150282496,83.50363476169741,Bus,Reckless Driving,Serious,1,Lumbini
2025-01-28,17,Rautahat,26.95355823903017,85.27252939365727,Truck,Speeding,Serious,1,Madhesh
2025-10-11,18,Saptari,26.659207679457023,86.78940256981315,Car,Reckless Driving,Serious,10,Madhesh
2025-05-30,18,Rautahat,26.95504613786273,85.2315039069852,Motorcycle,Reckless Driving,Fatal,5,Madhesh
2025-12-24,22,Parsa,27.184507804296853,84.83251240811009,Motorcycle,Speeding,Fatal,12,Madhesh
2025-03-06,17,Dhading,27.942572799858915,84.89124716358003,Motorcycle,Reckless Driving,Minor,3,Bagmati
2025-11-23,18,Syangja,27.975360386075565,83.79219286531398,Bus,Speeding,Serious,11,Gandaki
2025-09-09,19,Bara,27.089769437707307,85.06435524584646,Motorcycle,Reckless Driving,Serious,9,Madhesh
2025-02-22,18,Arghakhanchi,27.87796275145417,83.20385784659632,Motorcycle,Speeding,Fatal,2,Lumbini
2025-01-07,16,Jhapa,26.475253668653423,87.8949455272039,Truck,Speeding,Minor,1,Koshi
2025-10-21,18,Doti,29.261645252655505,80.87785444262725,Motorcycle,Monsoon Weather,Minor,10,Sudurpashchim
2025-05-26,21,Bhaktapur,27.739192067372905,85.4408973554641,Car,Speeding,Fatal,5,Bagmati
2025-08-29,14,Saptari,26.669464855006883,86.791146660066,Motorcycle,Speeding,Fatal,8,Madhesh
2025-09-03,18,Dhading,27.8365496266638,84.85698421881004,Car,Poor Road,Minor,9,Bagmati
2025-08-14,15,Dolakha,27.63306727273336,85.99721710112193,Bus,Speeding,Fatal,8,Bagmati
2025-06-24,21,Rupandehi,27.499185856764267,83.44541890491224,Motorcycle,Reckless Driving,Fatal,6,Lumbini
2025-04-05,13,Kapilvastu,27.673001471684383,83.03939646126335,Motorcycle,Speeding,Fatal,4,Lumbini
2025-01-27,16,Rolpa,28.345700288686082,82.67070568717624,Motorcycle,Drink Driving,Fatal,1,Lumbini
2025-05-10,19,Gulmi,28.11031821295584,83.25338681992186,Bus,Speeding,Serious,5,Lumbini
2025-09-02,22,Morang,26.649364783080564,87.32563836516734,Bus,Monsoon Weather,Serious,9,Koshi
2025-02-28,17,Lalitpur,27.633977391221954,85.29772909219932,Motorcycle,Monsoon Weather,Serious,2,Bagmati
2025-02-03,16,Banke,28.102217473628002,81.6423422488196,Motorcycle,Speeding,Fatal,2,Lumbini
2025-07-25,23,Kapilvastu,27.603791093159153,83.12719157712753,Motorcycle,Monsoon Weather,Fatal,7,Lumbini
2025-09-09,13,Kalikot,29.12959668355064,81.59807322236651,Motorcycle,Drink Driving,Fatal,9,Karnali
2025-02-07,11,Kaski,28.24384987311138,83.92418591331013,Motorcycle,Drink Driving,Serious,2,Gandaki
2025-10-23,19,Okhaldhunga,27.317845055138363,86.45831436472551,Motorcycle,Reckless Driving,Minor,10,Koshi
2025-11-19,16,Rupandehi,27.558784658115933,83.42233594646402,Motorcycle,Speeding,Fatal,11,Lumbini
2025-12-18,14,Rautahat,26.972650050704146,85.31571102056286,Motorcycle,Speeding,Fatal,12,Madhesh
2025-01-28,20,Nuwakot,27.849370065299183,85.1655821822245,Motorcycle,Speeding,Serious,1,Bagmati
2025-03-19,18,Dhading,27.886661096019104,84.87658205810243,Motorcycle,Speeding,Fatal,3,Bagmati
2025-03-18,16,Lalitpur,27.653980354880893,85.33594242305102,Motorcycle,Reckless Driving,Fatal,3,Bagmati
2025-10-16,14,Kaski,28.210666792600026,84.00466692991871,Truck,Speeding,Fatal,10,Gandaki
2025-06-05,20,Sunsari,26.569239922657253,87.09022819634481,Bicycle,Speeding,Fatal,6,Koshi
2025-02-13,19,Bhojpur,27.211729206628974,87.1061248612209,Motorcycle,Reckless Driving,Serious,2,Koshi
2025-05-08,17,Rasuwa,28.06112099715559,85.28513471298528,Motorcycle,Speeding,Fatal,5,Bagmati
2025-03-02,23,Okhaldhunga,27.29977107471417,86.50533229484047,Car,Reckless Driving,Serious,3,Koshi
2025-10-13,14,Siraha,26.775518427374024,86.27665651733685,Motorcycle,Speeding,Fatal,10,Madhesh
2025-08-02,13,Dhankuta,27.015436333237442,87.2599153611167,Bus,Speeding,Serious,8,Koshi
2025-11-07,15,Dolakha,27.644926170827656,86.10242738169107,Motorcycle,Speeding,Fatal,11,Bagmati
2025-11-02,17,Rupandehi,27.492194450124543,83.39385435980292,Motorcycle,Speeding,Serious,11,Lumbini
2025-11-13,18,Kavrepalanchok,27.677605415200954,85.61228567393188,Motorcycle,Speeding,Fatal,11,Bagmati
2025-04-26,17,Mugu,29.643410181316003,82.18584185646388,Motorcycle,Speeding,Fatal,4,Karnali
2025-09-25,19,Kailali,28.64941531630229,80.67062578902696,Bus,Monsoon Weather,Serious,9,Sudurpashchim
2025-07-14,14,Dadeldhura,29.305176180242743,80.656376873662,Motorcycle,Speeding,Fatal,7,Sudurpashchim
2025-08-19,22,Lalitpur,27.624735200921506,85.29364613073271,Motorcycle,Speeding,Fatal,8,Bagmati
2025-08-15,17,Kavrepalanchok,27.677686476907848,85.55349328775917,Motorcycle,Speeding,Fatal,8,Bagmati
2025-06-02,21,Syangja,27.942511267817718,83.75514794847915,Motorcycle,Speeding,Fatal,6,Gandaki
2025-10-29,19,Kaski,28.197111084702836,83.90679534567815,Motorcycle,Speeding,Serious,10,Gandaki
2025-08-08,19,Bhaktapur,27.66400543766053,85.40703053473283,Motorcycle,Reckless Driving,Minor,8,Bagmati
2025-06-06,19,Morang,26.694693802451116,87.32679071431828,Motorcycle,Overtaking,Serious,6,Koshi
2025-10-19,19,Kalikot,29.277207801846334,81.54892318708814,Bus,Speeding,Minor,10,Karnali
2025-11-14,19,Lalitpur,27.6645578695949,85.25435188752131,Motorcycle,Overtaking,Serious,11,Bagmati
2025-01-31,21,Chitwan,27.617418237439036,84.57916059008991,Motorcycle,Speeding,Fatal,1,Bagmati
2025-11-09,18,Dhanusha,26.801062182040262,85.95891256651525,Motorcycle,Speeding,Fatal,11,Madhesh
2025-02-20,20,Dhading,27.89755861718395,84.9536047938027,Car,Speeding,Serious,2,Bagmati
2025-04-17,17,Rautahat,27.069755853553715,85.3782730441277,Motorcycle,Speeding,Fatal,4,Madhesh
2025-11-17,22,Salyan,28.383446276410314,82.22854679596713,Motorcycle,Speeding,Fatal,11,Karnali
2025-04-19,15,Rupandehi,27.444948200347813,83.41056796414911,Motorcycle,Speeding,Fatal,4,Lumbini
2025-05-16,23,Ramechhap,27.284242579957425,86.06347816263751,Bus,Drink Driving,Serious,5,Bagmati
2025-12-05,17,Kavrepalanchok,27.642870008258882,85.60646789730855,Motorcycle,Monsoon Weather,Serious,12,Bagmati
2025-02-11,13,Baglung,28.31462282321641,83.62097052450683,Motorcycle,Reckless Driving,Serious,2,Gandaki
2025-03-22,18,Nawalparasi East,27.652234642003624,84.18339268627419,Motorcycle,Monsoon Weather,Minor,3,Gandaki
2025-05-03,15,Gorkha,27.982533367882755,84.65460933623994,Motorcycle,Monsoon Weather,Fatal,5,Gandaki
2025-03-30,20,Mugu,29.628350415036287,82.23164875175911,Motorcycle,Speeding,Fatal,3,Karnali
2025-10-10,16,Rupandehi,27.505749758900652,83.51163663747379,Motorcycle,Speeding,Serious,10,Lumbini
2025-02-08,16,Sarlahi,26.960322357388648,85.53098362453777,Truck,Reckless Driving,Minor,2,Madhesh
2025-03-22,12,Morang,26.694422811148428,87.34883982338069,Motorcycle,Speeding,Fatal,3,Koshi
2025-01-02,16,Pyuthan,28.162274242147873,82.77542389116205,Motorcycle,Reckless Driving,Serious,1,Lumbini
2025-07-29,10,Tanahun,27.879092827011142,84.36219772630186,Motorcycle,Speeding,Fatal,7,Gandaki
2025-08-19,13,Parbat,28.194299251229126,83.7025799334724,Bus,Reckless Driving,Minor,8,Gandaki
2025-12-19,20,Nawalparasi East,27.623242194453706,84.11426719074866,Motorcycle,Speeding,Fatal,12,Gandaki
2025-11-01,20,Gorkha,28.024951793734143,84.53917450584659,Car,Monsoon Weather,Minor,11,Gandaki
2025-08-29,19,Bara,27.110683622589267,85.04467250188242,Motorcycle,Monsoon Weather,Fatal,8,Madhesh
2025-05-30,15,Nuwakot,27.850519722192928,85.23104319133193,Motorcycle,Poor Road,Fatal,5,Bagmati
2025-01-17,17,Parbat,28.2164212674057,83.64952560811787,Motorcycle,Speeding,Fatal,1,Gandaki
2025-04-29,17,Rautahat,26.963712560968037,85.28543784059741,Car,Speeding,Fatal,4,Madhesh
2025-05-28,14,Kaski,28.231878837639275,84.00219574541073,Motorcycle,Speeding,Fatal,5,Gandaki
2025-12-28,22,Kanchanpur,28.80515757562827,80.34294568689825,Bus,Poor Road,Fatal,12,Sudurpashchim
2025-05-25,20,Dang,28.041270038336986,82.31885746464995,Bus,Speeding,Fatal,5,Lumbini
2025-12-26,17,Dhankuta,27.02591841334157,87.30348213996467,Motorcycle,Speeding,Fatal,12,Koshi
2025-08-21,18,Nawalparasi West,27.61099992453162,83.81838561372831,Motorcycle,Overtaking,Serious,8,Lumbini
2025-02-06,18,Syangja,28.05157816220999,83.80740465676644,Motorcycle,Reckless Driving,Serious,2,Gandaki
2025-12-18,11,Jumla,29.23495011919819,82.18678562058854,Motorcycle,Reckless Driving,Serious,12,Karnali
2025-04-30,17,Bhaktapur,27.649377866204254,85.45159984576594,Motorcycle,Reckless Driving,Serious,4,Bagmati
2025-05-16,15,Kaski,28.196127006677557,84.03377804878843,Bus,Speeding,Serious,5,Gandaki
2025-11-17,14,Rukum West,28.728491601971506,82.42952710928502,Truck,Speeding,Serious,11,Karnali
2025-10-29,17,Sindhuli,27.20474485335857,86.02747996263861,Motorcycle,Speeding,Fatal,10,Bagmati
2025-12-05,23,Siraha,26.804668033483438,86.3962407815297,Motorcycle,Reckless Driving,Serious,12,Madhesh
2025-04-12,19,Dhading,27.872834436025602,84.90570106445556,Car,Speeding,Minor,4,Bagmati
2025-08-06,16,Dang,27.941936510091892,82.30615615626603,Truck,Speeding,Fatal,8,Lumbini
2025-02-28,19,Rautahat,26.943342279437324,85.30848605503833,Motorcycle,Speeding,Fatal,2,Madhesh
2025-10-06,22,Kathmandu,27.723795500824785,85.30243135475997,Truck,Speeding,Serious,10,Bagmati
2025-04-26,20,Dadeldhura,29.299767180533006,80.66010454202792,Motorcycle,Monsoon Weather,Fatal,4,Sudurpashchim
2025-11-28,18,Lamjung,28.23737010315245,84.44667726287994,Motorcycle,Speeding,Serious,11,Gandaki
2025-03-18,16,Lalitpur,27.59732072815939,85.24587327724873,Motorcycle,Speeding,Fatal,3,Bagmati
2025-05-17,20,Kathmandu,27.649691936439208,85.36240691039526,Motorcycle,Speeding,Fatal,5,Bagmati
2025-03-14,19,Bhaktapur,27.6548201717339,85.4796032826954,Motorcycle,Speeding,Fatal,3,Bagmati
2025-02-06,20,Surkhet,28.603953206589164,81.52356005630821,Motorcycle,Monsoon Weather,Fatal,2,Karnali
2025-01-31,19,Rupandehi,27.53467417753631,83.3876372653954,Motorcycle,Speeding,Fatal,1,Lumbini
2025-03-26,21,Jhapa,26.596300741353907,87.84689640796883,Motorcycle,Speeding,Fatal,3,Koshi
2025-06-07,16,Syangja,27.97527142172888,83.84180342874005,Motorcycle,Speeding,Serious,6,Gandaki
2025-11-01,21,Arghakhanchi,28.022677017196227,83.17942943210348,Motorcycle,Reckless Driving,Fatal,11,Lumbini
2025-10-19,18,Kathmandu,27.75270403523183,85.27052676247612,Bus,Monsoon Weather,Minor,10,Bagmati
2025-05-28,23,Solukhumbu,27.699148763232397,86.725199049481,Motorcycle,Speeding,Fatal,5,Koshi
2025-08-13,15,Kapilvastu,27.550838961153982,83.01840063365623,Motorcycle,Monsoon Weather,Fatal,8,Lumbini
2025-03-05,23,Kailali,28.641083342175524,80.58127472177028,Bus,Speeding,Fatal,3,Sudurpashchim
2025-08-28,18,Bhaktapur,27.622583782579728,85.44303967258088,Motorcycle,Speeding,Fatal,8,Bagmati
2025-12-19,16,Kathmandu,27.779120816675288,85.24192146609347,Motorcycle,Speeding,Fatal,12,Bagmati
2025-06-05,16,Baitadi,29.556547170125967,80.51178665560784,Motorcycle,Overtaking,Serious,6,Sudurpashchim
2025-12-25,17,Rolpa,28.36627340634893,82.60096085356271,Bus,Reckless Driving,Serious,12,Lumbini
2025-07-26,19,Bhojpur,27.176992227143188,87.04546444821254,Motorcycle,Reckless Driving,Fatal,7,Koshi
2025-05-20,19,Sunsari,26.56302468872984,87.07896466131983,Motorcycle,Speeding,Fatal,5,Koshi
2025-09-14,16,Nawalparasi East,27.635385229153574,84.07841463539852,Motorcycle,Poor Road,Fatal,9,Gandaki
2025-10-04,17,Sindhuli,27.258078795114546,85.91916698291877,Motorcycle,Speeding,Serious,10,Bagmati
2025-09-10,23,Gorkha,28.00537638424407,84.54148751430323,Motorcycle,Reckless Driving,Fatal,9,Gandaki
2025-08-13,23,Rupandehi,27.569220794518298,83.51312339896799,Motorcycle,Reckless Driving,Fatal,8,Lumbini
2025-02-11,19,Saptari,26.55039944147237,86.72495108532704,Motorcycle,Poor Road,Minor,2,Madhesh
2025-11-03,18,Lalitpur,27.668158843496315,85.25530979316893,Motorcycle,Speeding,Fatal,11,Bagmati
2025-01-21,18,Nawalparasi East,27.626730851378582,84.11017796589104,Motorcycle,Speeding,Serious,1,Gandaki
2025-08-10,19,Dhanusha,26.81648267659467,86.00640170180628,Motorcycle,Reckless Driving,Fatal,8,Madhesh
2025-06-15,14,Siraha,26.762773238602698,86.35325541389945,Motorcycle,Monsoon Weather,Minor,6,Madhesh
2025-11-06,17,Kailali,28.768916127127262,80.6691884452766,Car,Speeding,Serious,11,Sudurpashchim
2025-05-09,12,Dhading,27.975092820056265,84.84006062145731,Motorcycle,Drink Driving,Fatal,5,Bagmati
2025-01-14,19,Rolpa,28.24568924972211,82.62827787178878,Bus,Poor Road,Minor,1,Lumbini
2025-02-16,19,Siraha,26.756629516257576,86.2729545447829,Bus,Reckless Driving,Minor,2,Madhesh
2025-04-28,16,Sunsari,26.529916005758324,87.21209286116141,Motorcycle,Speeding,Serious,4,Koshi
2025-12-12,22,Siraha,26.8090193272863,86.32716334751936,Car,Reckless Driving,Minor,12,Madhesh
2025-10-22,14,Kapilvastu,27.66256809870889,83.06498801190367,Bicycle,Speeding,Serious,10,Lumbini
2025-10-28,13,Rautahat,27.048944903523026,85.28838897138563,Motorcycle,Reckless Driving,Serious,10,Madhesh
2025-01-11,18,Rukum West,28.638143732375184,82.38939633002337,Car,Speeding,Serious,1,Karnali
2025-12-11,21,Bhaktapur,27.663167967679506,85.4281510710145,Bus,Speeding,Serious,12,Bagmati
2025-05-18,23,Tanahun,27.836893234064707,84.37862429808793,Motorcycle,Speeding,Fatal,5,Gandaki
2025-10-23,16,Tanahun,27.859061891329105,84.25176838456593,Motorcycle,Speeding,Fatal,10,Gandaki
2025-01-21,21,Bardiya,28.404288467016947,81.40595330870319,Car,Monsoon Weather,Minor,1,Lumbini
2025-03-31,17,Saptari,26.59037131805332,86.79350274341203,Truck,Speeding,Serious,3,Madhesh
2025-08-29,17,Parsa,27.152664704116575,84.86755127282319,Motorcycle,Reckless Driving,Fatal,8,Madhesh
2025-09-23,20,Lalitpur,27.685799421665244,85.24400401625022,Car,Poor Road,Serious,9,Bagmati
2025-11-30,19,Bara,27.06130306920721,85.06147111539654,Motorcycle,Speeding,Fatal,11,Madhesh
2025-08-15,13,Kathmandu,27.62278219886807,85.30482913660815,Motorcycle,Monsoon Weather,Fatal,8,Bagmati
2025-05-23,22,Kaski,28.268196392032934,83.95650470436522,Motorcycle,Drink Driving,Fatal,5,Gandaki
2025-04-03,22,Sindhupalchok,27.94339661187204,85.7570466228871,Bus,Reckless Driving,Serious,4,Bagmati
2025-10-27,16,Myagdi,28.45189181743209,83.43044083026,Motorcycle,Speeding,Fatal,10,Gandaki
2025-08-12,19,Jhapa,26.60750761453781,87.95895445459398,Motorcycle,Speeding,Fatal,8,Koshi
2025-11-22,19,Sunsari,26.595532453548802,87.15227314791638,Pedestrian,Reckless Driving,Serious,11,Koshi
2025-09-09,18,Kapilvastu,27.653729019138854,83.08816951969852,Motorcycle,Speeding,Serious,9,Lumbini
2025-02-16,16,Dhankuta,26.94242384035472,87.25270293681145,Bus,Speeding,Serious,2,Koshi
2025-08-29,15,Chitwan,27.576752026005366,84.55742597217531,Motorcycle,Speeding,Fatal,8,Bagmati
2025-06-28,17,Baitadi,29.613333548270425,80.57299619153218,Motorcycle,Speeding,Fatal,6,Sudurpashchim
2025-07-29,21,Jhapa,26.610730118018047,87.9128069688477,Car,Speeding,Fatal,7,Koshi
2025-06-20,19,Sindhuli,27.241136895877776,85.99397597544547,Bus,Speeding,Fatal,6,Bagmati
2025-06-14,16,Dhankuta,27.018371461498496,87.33610294881304,Truck,Speeding,Fatal,6,Koshi
2025-12-10,20,Kaski,28.133972379609354,84.04817301548592,Motorcycle,Speeding,Fatal,12,Gandaki
2025-02-23,9,Baitadi,29.542896406000267,80.4781334051066,Car,Speeding,Fatal,2,Sudurpashchim
2025-03-24,21,Nawalparasi West,27.570730783227003,83.82781407378671,Motorcycle,Reckless Driving,Serious,3,Lumbini
2025-06-18,12,Kailali,28.653710066724848,80.65391021516959,Motorcycle,Reckless Driving,Fatal,6,Sudurpashchim
2025-07-30,16,Sindhupalchok,27.91638993498598,85.62986942814629,Motorcycle,Monsoon Weather,Fatal,7,Bagmati
2025-12-22,14,Kathmandu,27.68502397645672,85.35688961294359,Motorcycle,Monsoon Weather,Serious,12,Bagmati
2025-09-11,14,Dhading,27.974473308550365,84.94948500229944,Car,Reckless Driving,Serious,9,Bagmati
2025-05-28,21,Lalitpur,27.72045574042723,85.26249692865224,Car,Reckless Driving,Minor,5,Bagmati
2025-12-06,16,Dailekh,28.78138828781819,81.70923276190507,Car,Poor Road,Serious,12,Karnali
2025-07-25,19,Bajura,29.466447597287047,81.65248879567508,Car,Monsoon Weather,Minor,7,Sudurpashchim
2025-10-09,17,Rolpa,28.327518059424374,82.67531650623772,Motorcycle,Speeding,Fatal,10,Lumbini
2025-01-19,19,Kailali,28.660766776917008,80.59772545829684,Motorcycle,Poor Road,Serious,1,Sudurpashchim
2025-08-21,18,Mustang,28.900198476388056,83.75826828717717,Pedestrian,Monsoon Weather,Minor,8,Gandaki
2025-02-15,14,Lalitpur,27.66441494391808,85.31092575777267,Motorcycle,Reckless Driving,Minor,2,Bagmati
2025-06-11,20,Sunsari,26.59147544895838,87.1280378636756,Motorcycle,Speeding,Fatal,6,Koshi
2025-05-10,16,Lalitpur,27.572708696388084,85.32353523790636,Motorcycle,Poor Road,Serious,5,Bagmati
2025-06-15,13,Kathmandu,27.67363965371205,85.24021117903749,Motorcycle,Speeding,Serious,6,Bagmati
2025-03-01,16,Jhapa,26.51927099322591,87.86458053329437,Motorcycle,Speeding,Fatal,3,Koshi
2025-07-26,22,Nuwakot,27.88295170451578,85.14109631834295,Pedestrian,Speeding,Fatal,7,Bagmati
2025-09-21,20,Nawalparasi East,27.65122941194161,84.1807904564029,Motorcycle,Poor Road,Serious,9,Gandaki
2025-01-01,16,Rupandehi,27.520829691048732,83.49860079161107,Bus,Speeding,Fatal,1,Lumbini
2025-12-03,16,Dailekh,28.842321326077933,81.70305467685436,Motorcycle,Speeding,Serious,12,Karnali
2025-10-05,17,Bhojpur,27.21966431053744,87.03843218733107,Motorcycle,Reckless Driving,Minor,10,Koshi
2025-08-25,23,Kaski,28.232255895983936,83.96953637899489,Motorcycle,Poor Road,Fatal,8,Gandaki
